KEY UNIT ID,ORIS CODE,LOCATION IDENTIFIER,DUCT IND,BYPASS IND,STACK HEIGHT,SHAPE CD,BEGIN DATE,END DATE,MATERIAL CD,CROSS AREA FLOW,CROSS AREA EXIT,GROUND ELEVATION
2296,3439,1,,,109,,1/1/1995,,,,39,430
2297,3439,2,,,109,,1/1/1995,,,,39,430
2298,3439,3,,,174,,1/1/1995,,,,60,430
2299,3440,1,,,149,,1/1/1995,,,,70,76
2300,3440,2,,,149,,1/1/1995,,,,70,76
2301,3440,3,,,149,,1/1/1995,,,,82,76
2302,3440,4,,,149,,1/1/1995,,,,168,76
2303,3441,5,,,150,,7/31/1996,,,,40,14
2304,3441,6,,,159,,1/1/1995,,,,140,14
2305,3441,7,,,176,,1/1/1995,,,,240,14
2306,3442,7,,,149,,1/1/1995,,,,108,38
2308,3443,6,,,137,,5/11/1996,,,,70,61
2313,3452,1,,,156,,1/1/1995,,,,314,451
2314,3452,2,,,199,,1/1/1995,,,,398,451
2315,3453,2,,,150,,7/20/1998,,,,58,470
2316,3453,3A,,,150,,4/2/1998,,,,104,470
2317,3453,3B,,,150,,4/2/1998,,,,104,470
2318,3453,6,,,167,,1/1/1995,,,,64,470
2319,3453,7,,,142,,1/1/1995,,,,64,470
2320,3453,8,,,186,,1/1/1995,,,,400,470
2321,3454,1,,,164,,1/1/1995,,,,67,506
2322,3454,2,,,164,,1/1/1995,,,,67,506
2323,3454,3,,,193,,1/1/1995,,,,91,506
2327,3456,**4,,,75,,1/1/1995,,,,168,4065
2328,3456,**5,,,75,,1/1/1995,,,,168,4065
2329,3456,1,,,121,,1/1/1995,,,,95,4065
2330,3456,2,,,121,,1/1/1995,,,,95,4065
2331,3456,3,,,121,,1/1/1995,,,,95,4065
2332,3457,1,,,189,,1/1/1995,,,,201,273
2333,3457,2,,,189,,1/1/1995,,,,201,273
2338,3459,1,,,149,,1/1/1995,,,,85,10
2339,3459,2,,,149,,1/1/1995,,,,85,10
2340,3459,3,,,187,,1/1/1995,,,,201,10
2341,3459,4,,,200,,1/1/1995,,,,380,10
2342,3459,5,,,400,,1/1/1995,,,,255,10
2343,3460,CBY1,,,235,,1/1/1995,,,,530,20
2344,3460,CBY2,,,235,,1/1/1995,,,,530,20
2345,3460,CBY3,,,215,,1/1/1995,,,,148,20
2354,3461,DWP9,,,166,,1/1/1995,,,,78,23
2359,3464,GBY5,,,227,,1/1/1995,,,,78,23
2364,3466,PHR1,,,189,,1/1/1995,,,,176,19
2365,3466,PHR2,,,189,,1/1/1995,,,,176,19
2366,3466,PHR3,,,189,,1/1/1995,,,,176,19
2367,3466,PHR4,,,189,,1/1/1995,,,,176,19
2368,3468,SRB1,,,167,,1/1/1995,,,,89,21
2369,3468,SRB2,,,165,,1/1/1995,,,,78,21
2370,3468,SRB3,,,177,,1/1/1995,,,,113,21
2371,3468,SRB4,,,177,,1/1/1995,,,,113,21
2373,3469,THW2,,,177,,1/1/1995,,,,113,122
2374,3470,WAP1,,,167,,1/1/1995,,,,86,72
2375,3470,WAP2,,,167,,1/1/1995,,,,86,72
2376,3470,WAP3,,,180,,1/1/1995,,,,122,72
2377,3470,WAP4,,,191,,1/1/1995,,,,399,72
2378,3470,WAP5,,,600,ROUND,1/1/1995,,BRICK,452,452,73
2379,3470,WAP6,,,600,ROUND,1/1/1995,,BRICK,452,452,73
2380,3470,WAP7,,,500,ROUND,1/1/1995,,BRICK,458,380,72
2381,3470,MS1,0,0,500,ROUND,1/1/1995,,BRICK,449,380,72
2381,3470,MS2,0,0,321,ROUND,10/1/2016,,OTHER,90,90,72
2381,3470,WAP8,,,500,ROUND,1/1/1995,9/30/2016,BRICK,449,380,72
2384,3471,WEB3,,,77,,1/1/1995,,,,122,22
2385,3476,2,,,100,,4/1/1996,,,,45,293
2386,3476,3,,,100,,4/1/1996,,,,45,293
2387,3476,4,,,130,,1/1/1995,,,,78,293
2388,3476,5,,,157,,1/1/1995,,,,200,293
2389,3477,1,0,0,140,ROUND,1/1/1995,,OTHER,,56,281
2390,3478,1,0,0,161,RECT,1/1/1995,,OTHER,,77,290
2391,3478,2,0,0,161,RECT,1/1/1995,,OTHER,,240,291
2392,3478,3,0,0,161,RECT,1/1/1995,,OTHER,,240,291
2394,3482,151B,,,171,,3/31/1996,,,,235,3180
2395,3482,152B,,,171,,3/31/1996,,,,235,3180
2397,3483,3,,,97,,1/1/1995,,,,72,3535
2398,3484,141B,,,160,,3/31/1996,,,,154,3600
2399,3484,142B,,,160,,3/31/1996,,,,154,3600
2400,3484,143B,,,171,,3/31/1996,,,,235,3600
2401,3485,111B,,,85,,1/1/1995,,,,95,3670
2402,3485,112B,,,147,,1/1/1995,,,,79,3670
2403,3485,113B,,,151,,1/1/1995,,,,79,3670
2404,3485,114B,,,145,,1/1/1995,,,,201,3670
2405,3489,1,,,225,,1/1/1995,,,,353,662
2406,3489,2,,,225,,1/1/1995,,,,353,662
2407,3489,3,,,164,,1/1/1995,,,,438,662
2408,3490,1,,,177,,1/1/1995,,,,95,1072
2409,3490,2,,,163,,1/1/1995,,,,254,1072
2410,3491,1A,,,150,,9/19/1998,,,,95,562
2411,3491,1B,,,150,,9/19/1998,,,,95,562
2412,3491,2,,,150,,1/1/1995,,,,143,562
2413,3491,3,,,184,,1/1/1995,,,,123,563
2414,3491,4,,,204,,1/1/1995,,,,531,559
2415,3491,5,,,204,,1/1/1995,,,,531,559
2418,3492,5,,,182,,1/1/1995,,,,78,2079
2419,3492,6,,,172,,1/1/1995,,,,416,2079
2421,3494,5,,,150,,1/1/1995,,,,50,2653
2422,3494,6,,,186,,1/1/1995,,,,363,2653
2423,3497,1,0,0,400,ROUND,1/1/1995,,BRICK,483,363,322
2424,3497,2,,,400,ROUND,1/1/1995,,BRICK,483,363,322
2425,3500,1,,,196,,1/1/1995,,,,78,640
2426,3502,1,,,148,,1/1/1995,,,,133,411
2427,3502,2,,,180,,1/1/1995,,,,95,411
2429,3504,1,,,161,,1/1/1995,,,,64,306
2430,3504,2,,,197,,1/1/1995,,,,189,307
2431,3506,1,,,194,,1/1/1995,,,,378,457
2432,3506,2,,,193,,1/1/1995,,,,416,457
2435,3507,9,,,175,,1/1/1995,,,,200,369
2436,3508,1,,,142,,1/1/1995,,,,87,616
2437,3508,2,,,191,,1/1/1995,,,,378,616
2438,3508,3,,,159,,1/1/1995,,,,431,616
2444,3523,1,,,129,,1/1/1995,,,,62,2031
2454,3548,1,,,178,,1/1/1995,,,,177,563
2455,3548,2,,,243,,1/1/1995,,,,284,563
2456,3549,1,,,155,,1/1/1995,,,,113,445
2457,3549,2,,,155,,1/1/1995,,,,113,455
2458,3549,3,,,166,,1/1/1995,,,,177,455
2459,3549,4,,,166,,1/1/1995,,,,113,455
2461,3559,9,,,130,,12/10/1996,,,,113,39
2462,3561,6,,,71,,1/1/1995,,,,57,340
2463,3574,BW5,,,60,,4/23/1995,,,,38,520
2464,3576,BW2,0,0,129,ROUND,5/3/1995,,OTHER,,113,520
2465,3576,BW3,0,0,149,ROUND,4/22/1995,,OTHER,,64,520
2466,3576,CE1,0,0,81,ROUND,4/26/1995,,OTHER,,64,520
2467,3576,GE4,0,0,86,RECT,8/3/2001,,OTHER,,190,520
2468,3601,1,,,154,,1/1/1995,,,,79,527
2469,3601,2,,,154,,1/1/1995,,,,79,527
2470,3601,3,,,177,,1/1/1995,,,,380,549
2471,3602,1,,,97,,11/3/1995,,,,44,3148
2472,3602,2,,,61,,11/3/1995,,,,79,3148
2474,3604,GT1,,,80,ROUND,10/1/2000,,OTHER,,72,3236
2476,3609,3,,,140,,1/1/1995,,,,95,641
2477,3609,4,,,150,,1/1/1995,,,,113,641
2478,3610,3,,,150,,1/1/1995,,,,95,610
2479,3611,1,,,240,,1/1/1995,,,,314,496
2480,3611,2,,,240,,1/1/1995,,,,314,496
2481,3612,1,,,174,,1/1/1995,,,,201,514
2482,3612,2,,,174,,1/1/1995,,,,201,514
2483,3612,3,,,187,,1/1/1995,,,,314,514
2484,3612,CT01,,,200,,6/8/2000,,,,227,514
2485,3612,CT02,,,200,,6/8/2000,,,,227,514
2486,3613,1,,,144,,1/1/1995,,,,95,760
2487,3613,2,,,150,,1/1/1995,,,,95,760
2488,3613,3,,,150,,1/1/1995,,,,41,760
2489,3613,4,,,150,,1/1/1995,,,,88,760
2490,3627,3,,,71,,3/31/1996,,,,44,905
2491,3628,**4,0,0,50,RECT,3/31/1996,,OTHER,,405,886
2492,3628,**5,0,0,50,RECT,3/31/1996,,OTHER,,405,886
2493,3628,1,0,0,66,ROUND,3/31/1996,,OTHER,,78,886
2494,3628,2,0,0,145,ROUND,3/31/1996,,OTHER,,87,886
2495,3628,3,0,0,154,ROUND,3/31/1996,,OTHER,,128,886
2496,3644,1,,,200,ROUND,1/1/1995,,OTHER,83,83,6100
2497,3644,2,,,200,ROUND,1/1/1995,,OTHER,112,112,6100
2498,3648,1,,,250,ROUND,1/1/1995,,BRICK,,95,4230
2499,3648,2,,,250,ROUND,1/1/1995,,BRICK,,95,4230
2500,3648,3,,,250,ROUND,1/1/1995,,BRICK,,95,4230
2502,3775,CS012,1,0,450,ROUND,1/1/1995,,BRICK,284,190,1512
2503,3775,CS012,1,0,450,ROUND,1/1/1995,,BRICK,284,190,1512
2504,3775,3,,,454,ROUND,1/1/1995,,OTHER,167,122,1512
2505,3776,51,,,225,RECT,1/1/1995,,OTHER,65,227,1524
2506,3776,52,,,225,RECT,1/1/1995,,OTHER,65,227,1524
2507,3776,6,,,435,ROUND,1/1/1995,,OTHER,391,103,1524
2508,3788,1,0,0,161,ROUND,1/1/1995,12/31/2008,BRICK,133,57,34
2508,3788,1,0,0,161,ROUND,1/1/2009,,BRICK,,57,34
2508,3788,CSC12,0,0,161,ROUND,1/1/2009,,BRICK,133,57,34
2508,3788,CSC345,0,0,161,ROUND,10/1/2008,,OTHER,104,79,34
2509,3788,2,0,0,161,ROUND,1/1/1995,12/31/2008,BRICK,133,57,34
2509,3788,2,0,0,161,ROUND,1/1/2009,,BRICK,,57,34
2509,3788,CSC12,0,0,161,ROUND,1/1/2009,,BRICK,133,57,34
2509,3788,CSC345,0,0,161,ROUND,10/1/2008,,OTHER,104,79,34
2510,3788,3,0,0,161,ROUND,1/1/1995,9/30/2008,BRICK,127,50,34
2510,3788,3,0,0,161,ROUND,10/1/2008,,OTHER,,79,34
2510,3788,CSC345,0,0,161,ROUND,10/1/2008,,OTHER,104,79,34
2511,3788,4,0,0,161,ROUND,1/1/1995,9/30/2008,BRICK,127,50,34
2511,3788,4,0,0,161,ROUND,10/1/2008,,OTHER,,79,34
2511,3788,CSC345,0,0,161,ROUND,10/1/2008,,OTHER,104,79,34
2512,3788,5,0,0,161,ROUND,1/1/1995,9/30/2008,BRICK,127,50,34
2512,3788,5,0,0,161,ROUND,10/1/2008,,OTHER,,79,34
2512,3788,CSC345,0,0,161,ROUND,10/1/2008,,OTHER,104,79,34
2513,3796,3,,,200,ROUND,1/1/1995,3/31/2019,BRICK,131,115,220
2514,3796,4,,,200,ROUND,7/1/1994,3/31/2019,BRICK,169,172,220
2515,3797,**8A,1,,413,,1/1/1995,,,,532,33
2517,3797,3,,,200,ROUND,1/1/1995,10/31/2011,BRICK,133,133,33
2517,3797,3,1,0,375,,11/1/2011,3/31/2019,,,449,26
2517,3797,CS0,0,0,375,ROUND,4/1/2011,3/31/2019,OTHER,522,449,26
2518,3797,4,0,0,200,ROUND,1/1/1995,9/30/2011,BRICK,133,133,33
2518,3797,4,1,0,375,,10/1/2011,3/31/2019,,,449,26
2518,3797,CS0,0,0,375,ROUND,4/1/2011,3/31/2019,OTHER,522,449,26
2519,3797,5,0,0,200,ROUND,1/1/1995,3/31/2011,BRICK,227,227,33
2519,3797,5,1,0,375,ROUND,4/1/2011,3/31/2019,OTHER,522,449,26
2519,3797,5,0,0,375,ROUND,4/1/2019,,OTHER,522,449,26
2519,3797,CS0,0,0,375,ROUND,4/1/2011,3/31/2019,OTHER,522,449,26
2520,3797,6,,,391,ROUND,1/1/1995,4/22/2008,BRICK,419,419,33
2520,3797,6,0,0,391,ROUND,4/23/2008,,OTHER,661,661,57
2521,3803,1,,,175,ROUND,1/1/1995,12/31/2014,BRICK,133,133,13
2522,3803,2,,,175,ROUND,1/1/1995,12/31/2014,BRICK,133,133,13
2523,3803,3,,,200,ROUND,1/1/1995,12/31/2014,BRICK,133,133,13
2524,3803,4,,,200,ROUND,1/1/1995,12/31/2014,BRICK,154,154,13
2527,3804,3,,,175,ROUND,5/7/1995,3/31/2019,OTHER,,133,36
2528,3804,4,,,154,ROUND,1/1/1995,3/31/2019,OTHER,,154,36
2529,3804,5,,,359,ROUND,5/8/1995,,BRICK,452,416,36
2530,3809,1,1,,324,,1/1/1995,3/31/2019,,,201,13
2530,3809,CS0,,,324,ROUND,1/1/1995,3/31/2019,BRICK,223,201,13
2531,3809,2,1,,324,,1/1/1995,3/31/2019,,,201,13
2531,3809,CS0,,,324,ROUND,1/1/1995,3/31/2019,BRICK,223,201,13
2532,3809,3,,,489,ROUND,1/1/1995,,BRICK,562,398,13
2533,3845,BW21,,,470,ROUND,1/1/1995,,OTHER,695,695,221
2534,3845,BW22,,,470,ROUND,1/1/1995,,OTHER,695,695,221
2538,3935,1,1,0,900,RECT,1/1/2003,12/31/2009,OTHER,,,592
2538,3935,1,1,0,900,ROUND,1/1/2010,12/31/2010,OTHER,706,706,592
2538,3935,1,1,0,900,ROUND,1/1/2011,,OTHER,894,894,586
2538,3935,CS012,1,0,900,ROUND,1/1/1995,12/31/2009,OTHER,706,706,592
2539,3935,2,1,0,900,RECT,1/1/2003,12/31/2009,OTHER,,,586
2539,3935,2,1,0,900,ROUND,1/1/2010,,OTHER,894,894,586
2539,3935,CS012,1,0,900,ROUND,1/1/1995,12/31/2009,OTHER,706,706,592
2540,3935,3,1,0,902,ROUND,1/1/1995,3/8/2009,OTHER,718,718,592
2540,3935,3,1,0,900,ROUND,3/8/2009,,OTHER,1418,1418,592
2541,3936,CS012,,,326,ROUND,1/1/1995,,OTHER,369,303,623
2542,3936,CS012,,,326,ROUND,1/1/1995,,OTHER,369,303,623
2543,3938,CS014,,,600,ROUND,1/1/1995,,OTHER,482,363,586
2544,3938,CS014,,,600,ROUND,1/1/1995,,OTHER,482,363,586
2545,3938,CS014,,,600,ROUND,1/1/1995,,OTHER,482,363,586
2546,3938,CS014,,,600,ROUND,1/1/1995,,OTHER,482,363,586
2547,3938,51,,,603,ROUND,1/1/1995,,BRICK,183,175,586
2548,3942,1,,,168,ROUND,1/1/1995,,BRICK,81,81,1222
2549,3942,2,,,168,ROUND,1/1/1995,,BRICK,88,88,1222
2550,3942,3,,,225,ROUND,11/15/1993,,BRICK,99,99,1223
2551,3943,1,,,550,ROUND,10/31/2009,,OTHER,481,481,811
2551,3943,1,,,550,ROUND,11/15/1993,10/30/2009,BRICK,433,433,811
2552,3943,2,,,550,ROUND,8/26/2009,,OTHER,481,481,811
2552,3943,2,,,550,ROUND,11/15/1993,8/25/2009,BRICK,433,433,811
2553,3944,1,,,1000,ROUND,11/15/1993,,OTHER,531,531,976
2553,3944,CS001,,1,1000,,11/15/1993,12/31/2005,,615,615,976
2553,3944,"CSS1,CSS2,CSS3",,,1000,,1/1/1995,12/31/2005,,531,531,976
2554,3944,2,,,1000,ROUND,11/15/1993,,OTHER,531,531,976
2554,3944,"CS001,CS002",,1,1000,,11/15/1993,12/31/2005,,615,615,976
2554,3944,"CSS1,CSS2,CSS3",,,1000,,1/1/1995,12/31/2005,,531,531,976
2555,3944,3,,,1000,ROUND,11/15/1993,,OTHER,531,531,976
2555,3944,CS002,,1,1000,,11/15/1993,12/31/2005,,615,615,976
2555,3944,"CSS1,CSS2,CSS3",,,1000,,1/1/1995,12/31/2005,,531,531,976
2556,3945,7,,,152,ROUND,1/1/1995,,BRICK,85,85,876
2557,3945,8,,,152,ROUND,1/1/1995,,BRICK,160,160,876
2558,3946,1,,,160,ROUND,1/1/1995,,OTHER,152,56,634
2559,3946,2,,,216,ROUND,1/1/1995,,BRICK,176,176,634
2560,3947,CS013,,,900,ROUND,11/15/1993,,OTHER,415,415,645
2561,3947,CS013,,,900,ROUND,11/15/1993,,OTHER,415,415,645
2562,3947,CS013,,,900,ROUND,11/15/1993,,OTHER,415,415,645
2563,3948,1,,,999,ROUND,4/27/2007,,OTHER,865,865,667
2563,3948,CS012,,,1200,,11/15/1993,12/31/2006,,706,706,666
2564,3948,2,,,999,ROUND,1/15/2007,,OTHER,865,865,667
2564,3948,CS012,,,1200,,11/15/1993,12/31/2006,,706,706,666
2565,3954,1,1,0,741,,11/15/1993,,,,638,3297
2565,3954,CS0,0,0,741,ROUND,11/15/1993,,BRICK,1182,638,3297
2566,3954,2,1,0,741,,11/15/1993,,,,638,3297
2566,3954,CS0,0,0,741,ROUND,11/15/1993,,BRICK,1182,638,3297
2567,3954,3,0,0,596,ROUND,11/15/1993,,BRICK,450,346,3297
2568,3982,1,,,171,ROUND,1/1/1995,,OTHER,41,19,605
2569,3982,2,,,171,ROUND,1/1/1995,,OTHER,41,19,605
2572,3982,5,,,195,ROUND,1/1/1995,,OTHER,25,38,605
2573,3992,11,,,250,,1/1/1995,,,,87,853
2574,3992,3,,,93,,1/1/1995,,,,33,853
2575,3992,5,,,250,,1/1/1995,,,,113,853
2576,3992,6,,,250,,1/1/1995,,,,113,853
2577,3992,7,1,,250,RECT,1/1/1995,,OTHER,40,87,853
2578,3992,8,1,,250,RECT,1/1/1995,,OTHER,49,57,853
2579,3992,9,1,0,250,RECT,1/1/1995,,OTHER,49,57,853
2590,4041,5,,,368,ROUND,11/15/1993,,OTHER,,550,684
2590,4041,CS1,0,0,368,ROUND,12/16/2011,,OTHER,550,550,684
2590,4041,CS3,,,454,ROUND,11/15/1993,12/31/2011,BRICK,652,286,593
2591,4041,6,,,368,ROUND,11/15/1993,,OTHER,,550,684
2591,4041,CS1,0,0,368,ROUND,12/16/2011,,OTHER,550,550,684
2591,4041,CS3,,,454,ROUND,11/15/1993,12/31/2011,BRICK,652,286,593
2592,4041,7,,,368,ROUND,1/1/2008,,OTHER,,555,684
2592,4041,CS2,0,0,368,ROUND,4/1/2012,,OTHER,550,550,684
2592,4041,CS4,,,557,ROUND,11/15/1993,6/30/2012,BRICK,452,236,593
2593,4041,8,,,368,ROUND,1/1/2008,,OTHER,,555,684
2593,4041,CS2,0,0,368,ROUND,4/1/2012,,OTHER,550,550,684
2593,4041,CS4,,,557,ROUND,11/15/1993,6/30/2012,BRICK,452,236,593
2594,4042,1,,,400,ROUND,9/26/1994,,BRICK,,95,591
2594,4042,CS1,,,400,ROUND,9/26/1994,,BRICK,131,95,591
2595,4042,2,,,400,ROUND,1/1/1995,,BRICK,,95,591
2595,4042,CS1,,,400,ROUND,9/26/1994,,BRICK,131,95,591
2596,4042,CS2,,,400,ROUND,1/1/1995,,BRICK,131,95,591
2597,4042,CS2,,,400,ROUND,1/1/1995,,BRICK,131,95,591
2598,4050,3,1,0,550,RECT,1/1/1995,,OTHER,68,227,595
2599,4050,4,1,0,550,RECT,11/15/1993,,OTHER,285,227,595
2600,4050,5,0,0,549,ROUND,1/1/1995,,OTHER,254,254,597
2601,4054,CS1,0,0,353,ROUND,11/15/1993,,BRICK,207,134,622
2602,4054,CS1,0,0,353,ROUND,11/15/1993,,BRICK,207,134,622
2603,4057,1,1,0,250,RECT,1/1/1995,,OTHER,113,113,863
2604,4057,2,1,0,250,RECT,1/1/1995,,OTHER,113,113,863
2605,4072,CS34,,,377,,1/1/1995,,,104,104,587
2606,4072,CS34,,,377,,1/1/1995,,,104,104,587
2607,4072,CS56,,,377,ROUND,1/1/1995,,OTHER,177,177,587
2608,4072,CS56,,,377,ROUND,1/1/1995,,OTHER,177,177,587
2609,4072,7,,,377,ROUND,1/1/1995,,OTHER,95,95,587
2610,4072,8,,,377,ROUND,11/15/1993,,OTHER,189,189,587
2611,4076,**33,,,55,,1/1/1995,,,,240,615
2612,4076,**34,,,56,,7/25/2000,,,,171,615
2613,4078,1,,,242,ROUND,1/1/1995,,OTHER,115,111,1168
2614,4078,2,,,242,ROUND,1/1/1995,,OTHER,114,111,1168
2615,4078,3,,,498,ROUND,1/1/1995,12/7/2010,OTHER,199,201,1180
2615,4078,3,,,498,ROUND,12/8/2010,,OTHER,196,201,1180
2619,4125,CS0020,,,250,ROUND,1/1/1995,12/31/2010,BRICK,14,14,606
2620,4125,CS0020,,,250,ROUND,1/1/1995,12/31/2010,BRICK,14,14,606
2621,4125,8,,,250,ROUND,1/1/1995,,BRICK,14,14,606
2621,4125,CS0020,,,250,ROUND,1/1/1995,12/31/2010,BRICK,14,14,606
2622,4125,9,,,250,ROUND,1/1/2006,,OTHER,64,113,606
2625,4140,CS1,0,,700,ROUND,1/1/1995,,BRICK,370,227,675
2625,4140,CS2,1,,700,RECT,1/1/1995,,OTHER,161,161,675
2626,4140,CS1,0,,700,ROUND,1/1/1995,,BRICK,370,227,675
2626,4140,CS2,1,,700,RECT,1/1/1995,,OTHER,161,161,675
2627,4140,CS1,0,,700,ROUND,1/1/1995,,BRICK,370,227,675
2627,4140,CS2,1,,700,RECT,1/1/1995,,OTHER,161,161,675
2628,4140,CS1,0,,700,ROUND,1/1/1995,,BRICK,370,227,675
2629,4140,CS1,0,,700,ROUND,1/1/1995,,BRICK,370,227,675
2630,4143,1,,,500,ROUND,11/15/1993,,OTHER,180,180,641
2631,4146,CS12,,,199,ROUND,8/2/1996,,OTHER,63,63,620
2632,4146,CS12,,,199,ROUND,8/2/1996,,OTHER,63,63,620
2633,4158,BW41,,,496,ROUND,1/1/1995,,OTHER,95,95,4954
2634,4158,BW42,,,496,ROUND,1/1/1995,,OTHER,95,95,4954
2635,4158,BW43,,,496,ROUND,1/1/1995,5/18/2010,OTHER,177,177,4954
2635,4158,BW43,,,497,ROUND,5/18/2010,,OTHER,254,254,4956
2636,4158,BW44,,,250,ROUND,1/1/1995,3/19/2012,OTHER,416,804,4949
2636,4158,BW44,,,497,ROUND,3/19/2012,,OTHER,254,254,4956
2637,4162,1,1,,200,RECT,1/1/1995,3/23/2012,OTHER,112,156,6933
2637,4162,1,1,,476,ROUND,3/24/2012,,OTHER,201,201,6932
2638,4162,2,,,225,RECT,1/1/1995,9/30/2011,OTHER,154,201,6933
2638,4162,2,,,476,ROUND,10/1/2011,,OTHER,254,254,6933
2639,4162,3,,,475,ROUND,1/1/1995,,BRICK,645,645,6933
2640,4195,2,,,51,,1/1/1995,,,,40,549
2641,4195,3,,,70,,1/1/1995,,,,50,549
2650,4259,1,0,0,250,ROUND,10/8/1995,,OTHER,227,75,1027
2651,4266,4,0,0,80,ROUND,1/1/1995,,OTHER,,38,647
2652,4266,5,0,0,80,ROUND,1/1/1995,,OTHER,,44,647
2653,4271,B1,,,700,ROUND,1/1/1995,,BRICK,392,240,678
2655,4937,1,,,185,ROUND,1/1/1995,,OTHER,,314,592
2658,4939,1,,,187,,1/1/1995,,,,176,20
2659,4939,2,,,187,,1/1/1995,,,,188,20
2660,4940,1501,,,300,,1/1/1995,,,,254,620
2661,4940,1502,,,300,,1/1/1995,,,,254,620
2662,4941,1,,,775,ROUND,1/1/1995,,OTHER,948,471,4365
2663,4941,2,,,775,ROUND,1/1/1995,,OTHER,948,471,4365
2664,4941,3,,,775,ROUND,1/1/1995,,OTHER,948,471,4365
2668,5083,4001,,,65,,5/1/1999,,,,170,0
2669,6002,1,0,0,700,ROUND,1/1/1995,12/31/2018,OTHER,491,491,306
2669,6002,1,0,0,700,ROUND,1/1/2019,,OTHER,754,754,306
2669,6002,MS1A,0,0,700,ROUND,1/1/2011,12/31/2018,OTHER,754,754,306
2669,6002,MS1B,0,1,700,ROUND,1/1/2011,12/31/2018,OTHER,491,491,306
2670,6002,2,0,0,700,ROUND,1/1/1995,12/31/2018,OTHER,491,491,306
2670,6002,2,0,0,700,ROUND,1/1/2019,,OTHER,754,754,350
2670,6002,MS2A,0,0,700,ROUND,4/1/2010,12/31/2018,OTHER,754,754,350
2670,6002,MS2B,0,1,700,ROUND,4/1/2010,12/31/2018,OTHER,491,491,306
2671,6002,3,0,,700,ROUND,1/1/1995,12/31/2018,OTHER,491,491,306
2671,6002,3,0,0,700,ROUND,1/1/2019,,OTHER,754,754,350
2671,6002,MS3A,0,0,700,ROUND,12/14/2009,12/31/2018,OTHER,754,754,350
2671,6002,MS3B,0,1,700,ROUND,12/14/2009,12/31/2018,OTHER,491,491,306
2672,6002,4,0,0,700,ROUND,1/1/1995,12/31/2018,OTHER,491,491,306
2672,6002,4,0,0,700,ROUND,1/1/2019,,OTHER,491,491,306
2672,6002,MS4A,0,0,700,ROUND,1/1/2010,12/31/2018,OTHER,491,491,306
2672,6002,MS4B,0,1,700,ROUND,1/1/2010,12/31/2018,OTHER,491,491,306
2673,6004,1,,,640,ROUND,1/1/1995,,OTHER,661,661,633
2674,6004,2,,,640,ROUND,1/1/1995,,OTHER,661,661,633
2675,6009,1,0,0,1000,ROUND,1/1/1995,,OTHER,518,518,312
2676,6009,2,0,0,1000,ROUND,1/1/1995,,OTHER,518,518,312
2677,6013,1,,,109,,1/1/1995,,,,50,556
2678,6013,2,,,109,,1/1/1995,,,,50,556
2679,6016,1,,,515,ROUND,1/1/1995,1/26/2009,OTHER,1018,283,576
2679,6016,1,,,588,ROUND,1/27/2009,,OTHER,372,372,576
2680,6017,1,,,530,ROUND,1/1/1995,,OTHER,314,314,545
2681,6017,2,,,530,ROUND,1/1/1995,1/31/2012,BRICK,540,452,545
2681,6017,2,,,530,ROUND,2/1/2012,,BRICK,546,452,545
2682,6018,2,0,0,650,ROUND,7/3/2014,,BRICK,808,385,521
2682,6018,2,0,0,650,ROUND,11/15/1993,7/2/2014,BRICK,817,434,521
2683,6019,1,0,0,573,ROUND,1/1/1995,,BRICK,1571,1385,507
2684,6021,C1,,,600,ROUND,1/1/1995,,BRICK,614,491,6346
2685,6021,C2,,,600,ROUND,1/1/1995,3/31/2013,BRICK,614,491,6346
2685,6021,C2,,,600,ROUND,4/1/2013,,BRICK,599,491,6346
2686,6021,C3,,,600,ROUND,1/1/1995,,BRICK,491,491,6346
2692,6030,1,,,675,ROUND,1/1/1995,,BRICK,481,521,1940
2693,6030,2,,,675,ROUND,1/1/1995,,BRICK,516,521,1940
2694,6031,2,0,0,900,ROUND,1/1/1995,,BRICK,1345,660,533
2695,6034,1,,,665,ROUND,1/1/1995,,OTHER,504,504,591
2696,6034,2,,,665,ROUND,1/1/1995,,OTHER,504,504,591
2697,6034,CTG121,,,56,,7/1/1999,,,,206,591
2698,6034,CTG122,,,56,,7/1/1999,,,,206,591
2699,6034,CTG131,,,56,,7/1/1999,,,,206,591
2700,6035,1,,,492,ROUND,1/1/1995,,OTHER,424,424,754
2701,6035,CTG111,,,56,,7/1/1999,,,,206,754
2702,6035,CTG112,,,56,,7/1/1999,,,,206,754
2703,6035,CTG121,,,56,,12/6/2007,,,,206,754
2704,6041,1,,,650,ROUND,5/31/2009,,OTHER,346,346,540
2704,6041,1,,,805,ROUND,11/15/1993,5/30/2009,OTHER,177,177,540
2705,6041,2,,,806,ROUND,1/1/1995,10/10/2008,OTHER,493,380,540
2705,6041,2,,,650,ROUND,10/11/2008,,OTHER,594,594,540
2706,6042,PMT1,,,499,,1/1/1995,,,,587,55
2707,6042,PMT2,,,499,,1/1/1995,,,,587,55
2710,6043,HRSG3A,,,245,,6/1/1993,,,,254,31
2711,6043,HRSG3B,,,245,,6/1/1993,,,,254,31
2712,6043,HRSG4A,,,245,,6/12/1993,,,,254,31
2713,6043,HRSG4B,,,245,,6/12/1993,,,,254,31
2714,6043,PMR1,,,499,,1/1/1995,,,,531,32
